Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Product Name
111,CA-2017-146780,12/25/17,12/30/17,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,41.96,2,0,10.9096,Magnifier Swing Arm Lamp
112,CA-2016-128867,11/3/16,11/10/16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,75.96,2,0,22.788,"Hunt PowerHouse Electric Pencil Sharpener, Blue"
113,CA-2016-128867,11/3/16,11/10/16,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,27.24,6,0,13.3476,"Avery Durable Plastic 1"" Binders"
114,CA-2014-115259,8/25/14,8/27/14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,40.096,14,0.2,14.5348,"OIC Colored Binder Clips, Assorted Sizes"
115,CA-2014-115259,8/25/14,8/27/14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,4.72,2,0.2,1.652,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2"
116,CA-2014-115259,8/25/14,8/27/14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,23.976,3,0.2,7.4925,Xerox 1921
117,CA-2014-115259,8/25/14,8/27/14,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,130.464,6,0.2,44.0316,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White"
118,CA-2015-110457,3/2/15,3/6/15,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,787.53,3,0,165.3813,Hon Racetrack Conference Tables
119,US-2015-136476,4/5/15,4/10/15,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,157.794,1,0.7,-115.7156,GBC DocuBind 300 Electric Binding Machine
120,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,47.04,3,0,18.3456,Artistic Insta-Plaque
121,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,30.84,4,0,13.878,DXL Angle-View Binders with Locking Rings by Samsill
122,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,226.56,6,0,63.4368,"Companion Letter/Legal File, Black"
123,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,115.02,9,0,51.759,Globe Weis Peel & Seel First Class Envelopes
124,CA-2016-103730,6/12/16,6/15/16,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,68.04,7,0,19.7316,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7
125,US-2014-152030,12/26/14,12/28/14,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,600.558,3,0.3,-8.5794,Global Deluxe High-Back Manager's Chair
126,US-2014-134614,9/20/14,9/25/14,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,617.7,6,0.5,-407.682,Bevis 44 x 96 Conference Tables
127,US-2017-107272,11/5/17,11/12/17,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,2.388,2,0.7,-1.8308,"Avery Durable Slant Ring Binders, No Labels"
128,US-2017-107272,11/5/17,11/12/17,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,243.992,7,0.2,30.499,"Trav-L-File Heavy-Duty Shuttle II, Black"
129,US-2016-125969,11/6/16,11/10/16,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,81.424,2,0.2,-9.1602,"Global Task Chair, Black"
130,US-2016-125969,11/6/16,11/10/16,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,238.56,3,0,26.2416,Eldon Cleatmat Plus Chair Mats for High Pile Carpets
131,US-2017-164147,2/2/17,2/5/17,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,59.97,5,0.4,-11.994,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5
132,US-2017-164147,2/2/17,2/5/17,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,78.304,2,0.2,29.364,Xerox 1916
133,US-2017-164147,2/2/17,2/5/17,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,21.456,9,0.2,6.9732,Staples
134,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,20.04,3,0,9.6192,Xerox 195
135,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,35.44,1,0,16.6568,Xerox 1880
136,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,11.52,4,0,3.456,"Sanford Colorific Colored Pencils, 12/Box"
137,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,4.02,2,0,1.9698,Ideal Clamps
138,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,76.176,3,0.2,26.6616,GBC Wire Binding Strips
139,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,65.88,6,0,18.4464,Fiskars Softgrip Scissors
140,CA-2016-145583,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,43.12,14,0,20.6976,Longer-Life Soft White Bulbs
141,CA-2016-110366,9/5/16,9/7/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,82.8,2,0.2,10.35,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
142,CA-2017-106180,9/18/17,9/23/17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,8.82,3,0,2.3814,Newell 343
143,CA-2017-106180,9/18/17,9/23/17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,10.86,3,0,5.1042,Convenience Packs of Business Envelopes
144,CA-2017-106180,9/18/17,9/23/17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,143.7,3,0,68.976,Xerox 1911
145,CA-2017-155376,12/22/17,12/27/17,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,839.43,3,0,218.2518,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators
146,CA-2015-110744,9/7/15,9/12/15,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,671.93,7,0,20.1579,Safco Industrial Wire Shelving
147,CA-2014-110072,10/22/14,10/28/14,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,93.888,4,0.2,12.9096,"Seth Thomas 14"" Putty-Colored Wall Clock"
148,CA-2016-114489,12/5/16,12/9/16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,384.45,11,0,103.8015,Plantronics CordlessPhone Headsetwith In-line Volume - M214C
149,CA-2016-114489,12/5/16,12/9/16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,149.97,3,0,5.9988,Anker Astro 15000mAh USB Portable Charger
150,CA-2016-114489,12/5/16,12/9/16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,1951.84,8,0,585.552,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
151,CA-2016-114489,12/5/16,12/9/16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,171.55,5,0,80.6285,GBC Prestige Therm-A-Bind Covers
152,CA-2016-158834,3/13/16,3/16/16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,157.92,5,0.2,17.766,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection
153,CA-2016-158834,3/13/16,3/16/16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,203.184,2,0.2,15.2388,Jabra BIZ 2300 Duo QD Duo CordedHeadset
154,CA-2015-124919,5/31/15,6/2/15,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,58.38,7,0,26.271,Southworth 25% Cotton Antique Laid Paper & Envelopes
155,CA-2015-124919,5/31/15,6/2/15,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,105.52,4,0,48.5392,Xerox 1883
156,CA-2015-124919,5/31/15,6/2/15,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,80.88,6,0,21.0288,"Tenex Personal Project File with Scoop Front Design, Black"
157,CA-2015-118948,5/28/15,6/3/15,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,6.63,3,0,1.7901,Newell 311
158,CA-2014-104269,3/1/14,3/6/14,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,457.568,2,0.2,51.4764,Global Deluxe High-Back Manager's Chair
159,CA-2016-114104,11/20/16,11/24/16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,14.62,2,0,6.8714,Avery 519
160,CA-2016-114104,11/20/16,11/24/16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,944.93,7,0,236.2325,Avaya 5420 Digital phone
161,CA-2016-162733,5/11/16,5/12/16,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,5.98,1,0,2.691,Xerox 1920
162,CA-2015-119697,12/28/15,12/31/15,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,54.384,2,0.2,1.3596,Lenovo 17-Key USB Numeric Keypad
163,CA-2016-154508,11/16/16,11/20/16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,28.4,5,0,13.348,Staple envelope
164,CA-2016-113817,11/7/16,11/11/16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,27.68,2,0.2,9.688,Wilson Jones International Size A4 Ring Binders
165,CA-2014-139892,9/8/14,9/12/14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,9.936,3,0.2,2.7324,BIC Brite Liner Highlighters
166,CA-2014-139892,9/8/14,9/12/14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,8159.952,8,0.4,-1359.992,Lexmark MX611dhe Monochrome Laser Printer
167,CA-2014-139892,9/8/14,9/12/14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,275.928,3,0.2,-58.6347,Space Solutions HD Industrial Steel Shelving.
168,CA-2014-139892,9/8/14,9/12/14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,1740.06,9,0.3,-24.858,SAFCO Arco Folding Chair
169,CA-2014-139892,9/8/14,9/12/14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,32.064,6,0.2,6.8136,Sanford Liquid Accent Highlighters
170,CA-2014-139892,9/8/14,9/12/14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,177.98,5,0.8,-453.849,Kensington 7 Outlet MasterPiece Power Center
171,CA-2014-139892,9/8/14,9/12/14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,143.976,3,0.2,8.9985,JBL Micro Wireless Portable Bluetooth Speaker
172,CA-2014-118962,8/5/14,8/9/14,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,20.94,3,0,9.8418,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11"
173,CA-2014-118962,8/5/14,8/9/14,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,110.96,2,0,53.2608,Xerox 1913
174,CA-2014-118962,8/5/14,8/9/14,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,340.144,7,0.2,21.259,"Global Value Steno Chair, Gray"
175,US-2014-100853,9/14/14,9/19/14,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,52.448,2,0.8,-131.12,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center
176,US-2014-100853,9/14/14,9/19/14,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,20.16,4,0.2,6.552,Avery 51
177,US-2017-152366,4/21/17,4/25/17,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,97.264,4,0.8,-243.16,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"
178,US-2015-101511,11/21/15,11/23/15,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,396.802,7,0.3,-11.3372,"Padded Folding Chairs, Black, 4/Carton"
179,US-2015-101511,11/21/15,11/23/15,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,15.88,5,0.2,-3.7715,Acme Rosewood Handle Letter Opener
180,CA-2015-137225,12/15/15,12/19/15,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,3.28,1,0,1.4104,"Sanford Colorific Eraseable Coloring Pencils, 12 Count"
181,CA-2014-166191,12/5/14,12/9/14,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,24.816,2,0.2,1.8612,"Tenex File Box, Personal Filing Tote with Lid, Black"
182,CA-2014-166191,12/5/14,12/9/14,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,408.744,7,0.2,76.6395,ImationSecure+ Hardware Encrypted USB 2.0Flash Drive; 16GB
183,CA-2014-158274,11/19/14,11/24/14,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,503.96,4,0,131.0296,AT&T TR1909W
184,CA-2014-158274,11/19/14,11/24/14,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,149.95,5,0,41.986,Nokia Lumia 521 (T-Mobile)
185,CA-2014-158274,11/19/14,11/24/14,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,29,2,0,7.25,HP Standard 104 key PS/2 Keyboard
186,CA-2016-105018,11/28/16,12/2/16,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,7.16,2,0,3.4368,Avery Poly Binder Pockets
187,CA-2014-123260,8/26/14,8/30/14,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,176.8,8,0,22.984,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
188,CA-2016-157000,7/16/16,7/22/16,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,37.224,3,0.2,3.7224,"Personal Filing Tote with Lid, Black/Gray"
189,CA-2016-157000,7/16/16,7/22/16,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,20.016,3,0.2,6.255,Southworth 25% Cotton Antique Laid Paper & Envelopes
190,CA-2015-102281,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,899.136,4,0.2,112.392,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors"
191,CA-2015-102281,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,71.76,6,0,20.0928,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink
192,CA-2015-102281,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,51.84,8,0,24.8832,Xerox 205
193,CA-2015-102281,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,626.352,3,0.2,46.9764,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors"
194,CA-2015-102281,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,Art,19.9,5,0,6.567,4009 Highlighters by Sanford
195,CA-2015-131457,10/31/15,11/6/15,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,14.28,7,0,6.7116,Poly String Tie Envelopes
196,CA-2014-140004,3/21/14,3/25/14,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,7.408,2,0.2,1.2038,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set"
197,CA-2014-140004,3/21/14,3/25/14,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office Supplies,Art,6.048,3,0.2,1.5876,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box"
198,CA-2017-107720,11/6/17,11/13/17,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East,OFF-ST-10001414,Office Supplies,Storage,46.26,3,0,12.0276,Decoflex Hanging Personal Folder File
